1;ITF Brann FG Melder 10.1;DZ 2ETG 4TLEIE �ST;-17623.659;28366.115
1;ITF Brann FG Melder 10.1;DZ 2ETG INFOS.DEST.FBU;-16752.058;11612.761
1;ITF Brann FG Melder 10.1;A2.017;-36276.124;33153.398
1;ITF Brann FG Melder 10.1;B5.080;-43592.568;62467.427
1;ITF Brann FG Melder 10.1;C5-011;-171877.929;30721.141
1;ITF Brann FG Melder 10.1;C5-015;-174306.589;30721.141
1;ITF Brann FG Melder 10.1;C5-012;-176490.231;30732.804
1;ITF Brann FG Melder 10.1;C5-010;-169016.378;30791.731
1;ITF Brann FG Melder 10.1;C5-008;-166396.631;32712.599
1;ITF Brann FG Melder 10.1;C5-009;-166396.631;30553.190
1;ITF Brann FG Melder 10.1;C5-016;-168980.374;27321.112
1;ITF Brann FG Melder 10.1;C5-013;-179190.841;32629.868
1;ITF Brann FG Melder 10.1;C5-041;-156017.256;37145.692
1;ITF Brann FG Melder 10.1;C5-039;-156017.256;39273.798
1;ITF Brann FG Melder 10.1;C5-037;-160088.504;38381.622
1;ITF Brann FG Melder 10.1;C5-019;-178755.235;23716.119
1;ITF Brann FG Melder 10.1;C5-014;-179258.356;30110.448
1;ITF Brann FG Melder 10.1;C5-017;-169663.067;23716.119
1;ITF Brann FG Melder 10.1;C5-018;-174542.921;23716.119
1;ITF Brann FG Melder 10.1;C5-006;-163894.370;30553.736
1;ITF Brann FG Melder 10.1;B5.082;-47148.115;57807.754
1;ITF Brann FG Melder 10.1;B5.083;-47148.115;54581.645
1;ITF Brann FG Melder 10.1;B5.084;-47148.115;50875.244
1;ITF Brann FG Melder 10.1;B5.086;-37111.280;50875.244
1;ITF Brann FG Melder 10.1;B5.081;-48125.000;62467.427
1;ITF Brann FG Melder 10.1;B5.087;-30142.375;50875.244
1;ITF Brann FG Melder 10.1;B5.085;-39659.789;54581.645
1;ITF Brann FG Melder 10.1;A2.018;-31502.608;30251.697
1;ITF Brann FG Melder 10.1;C5-004;-156897.115;32713.146
1;ITF Brann FG Melder 10.1;C5-003;-156897.115;30553.736
1;ITF Brann FG Melder 10.1;C5-007;-163894.370;32713.146
1;ITF Brann FG Melder 10.1;C5-002;-154509.666;30982.392
1;ITF Brann FG Melder 10.1;C5-029;-175262.936;34659.728
1;ITF Brann FG Melder 10.1;C5-036;-160088.504;34888.394
1;ITF Brann FG Melder 10.1;C5-005;-160368.227;31726.295
1;Tekst 200 BCC1 11.1; ;48678.200;13989.492
1;ITF Brann FG Melder 10.1;A1-015;18040.000;45925.000
1;ITF Brann FG Melder 10.1;B5.010;5391.388;59209.216
1;ITF Brann FG Melder 10.1;B5.009;2053.152;62094.631
1;ITF Brann FG Melder 10.1;A3.047;13200.000;42270.000
1;Utknapp ITF; ;14143.003;50167.702
1;ITF Brann FG Melder 10.1;Adr...;12326.285;26435.260
1;ITF Brann FG Melder 10.1;A3-055;23450.000;31295.000
1;ITF Brann FG Melder 10.1;B5.005;-5187.408;59376.954
1;ITF Brann FG Melder 10.1;B5.013;13945.412;53694.680
1;ITF Brann FG Melder 10.1;B5.0xx;13996.707;58234.655
1;ITF Brann FG Melder 10.1;B5.018;14891.309;64243.469
1;ITF Brann FG Melder 10.1;A3.046;16398.009;49596.525
1;ITF Brann FG Melder 10.1;B5.004;-8184.521;51292.609
1;ITF Brann FG Melder 10.1;B5.008;-597.305;51292.609
1;ITF Brann FG Melder 10.1;B5.0xx;11007.064;54228.312
1;ITF Alarm Lydgiver 10.1;B5.5.xx;-3339.354;63995.094
1;ITF Brann FG Melder 10.1;D02.74;32610.000;19135.000
1;ITF Brann FG Melder 10.1;D02.75;28860.000;19135.000
1;ITF Brann FG Melder 10.1;D02.07;27440.000;16255.000
1;ITF Brann FG Melder 10.1;D02.10;28860.000;22295.000
1;ITF Brann FG Melder 10.1;D02.13;34020.000;24845.000
1;ITF Brann FG Melder 10.1;D02.12;24830.000;22070.000
1;ITF Brann FG Melder 10.1;A3-050;25720.000;22295.000
1;ITF Brann FG Melder 10.1;D02.06;27440.000;9005.000
